subj_id,rt,response,task_type
1,0.737583638329,1.0,Detect
1,0.54776890263,1.0,Detect
1,0.738346537895,1.0,Detect
1,0.74028235118,1.0,Detect
1,0.519457385672,1.0,Detect
1,0.511538999213,1.0,Detect
1,0.552657841661,1.0,Detect
1,0.539129999408,1.0,Detect
1,0.514582201533,1.0,Detect
1,0.553241629983,1.0,Detect
1,0.592288261047,1.0,Detect
1,0.792455213712,1.0,Detect
1,0.88152611148,1.0,Detect
1,0.537428427444,1.0,Detect
1,0.449794972097,1.0,Detect
1,0.544375364494,1.0,Detect
1,0.59526587867,1.0,Detect
1,0.504782900345,1.0,Detect
1,0.61891096177,1.0,Detect
1,0.448041861164,1.0,Detect
1,0.523943334323,1.0,Detect
1,0.558456944869,1.0,Detect
1,0.469024758684,1.0,Detect
1,0.475421908734,1.0,Detect
1,0.677902636773,1.0,Detect
1,0.512797696036,1.0,Detect
1,0.482268542633,1.0,Detect
1,0.491696066907,1.0,Detect
1,0.446833671318,1.0,Detect
1,0.58544913301,1.0,Detect
1,0.549135993293,1.0,Detect
1,0.427366820659,1.0,Detect
1,0.555784358308,1.0,Detect
1,0.693111033775,1.0,Detect
1,0.552818704804,1.0,Detect
1,0.489432117363,1.0,Detect
1,0.437112749743,1.0,Detect
1,0.437394396111,1.0,Detect
1,0.393698272033,1.0,Detect
1,0.61390234594,1.0,Detect
1,0.538819178793,1.0,Detect
1,0.452593346126,1.0,Detect
1,0.688536560439,1.0,Detect
1,0.559451548135,1.0,Detect
1,0.673864660712,1.0,Detect
1,0.399691066181,1.0,Detect
1,0.410569034619,1.0,Detect
1,0.47459614808,1.0,Detect
1,0.516200563987,1.0,Detect
1,0.518207623027,0.0,Detect
1,0.545178238433,1.0,Detect
1,0.864489701038,1.0,Detect
1,0.406458330821,1.0,Detect
1,0.491608553013,1.0,Detect
1,0.496275955651,1.0,Detect
1,0.59761181059,1.0,Detect
1,0.481168827799,1.0,Detect
1,0.466299184016,1.0,Detect
1,0.537558921656,1.0,Detect
1,0.517666343498,1.0,Detect
1,0.821650248996,1.0,Detect
1,0.644491002997,1.0,Detect
1,0.457155804877,1.0,Detect
1,0.727492830149,1.0,Detect
1,0.630841161998,1.0,Detect
1,0.462898725193,1.0,Detect
1,0.512990511023,1.0,Detect
1,0.641321104762,1.0,Detect
1,0.485301865963,1.0,Detect
1,0.458777506443,1.0,Detect
1,0.801960847966,1.0,Detect
1,0.471983356329,1.0,Detect
1,0.581688903054,0.0,Detect
1,0.547440565177,1.0,Detect
1,0.584603237105,1.0,Detect
1,0.499853996094,1.0,Detect
1,0.471550686983,1.0,Detect
1,0.393113829734,1.0,Detect
1,0.436983986321,1.0,Detect
1,0.457454110088,1.0,Detect
1,0.424435339301,1.0,Detect
1,0.418429192228,1.0,Detect
1,0.499434091325,1.0,Detect
1,0.416162173933,1.0,Detect
1,0.404706875866,1.0,Detect
1,0.411294572928,1.0,Detect
1,0.615886446263,1.0,Detect
1,0.483232573344,1.0,Detect
1,0.580722976723,1.0,Detect
1,0.608235114472,1.0,Detect
1,0.519067051486,1.0,Detect
1,0.911749922176,1.0,Detect
1,0.639066562668,1.0,Detect
1,0.452501005158,1.0,Detect
1,0.516199813996,1.0,Detect
1,0.679524725507,1.0,Detect
1,0.496096604067,1.0,Detect
1,0.506820216775,1.0,Detect
1,0.488999876819,1.0,Detect
1,0.644787418249,1.0,Detect
1,0.62495873883,1.0,Detect
1,0.473078811599,1.0,Detect
1,0.491562167939,1.0,Detect
1,0.728553794921,1.0,Detect
1,0.650652990938,1.0,Detect
1,0.626019196439,1.0,Detect
1,0.560047495048,1.0,Detect
1,0.504575808489,1.0,Detect
1,0.51423234852,1.0,Detect
1,0.593393462957,1.0,Detect
1,0.556900635987,1.0,Detect
1,0.699702204787,1.0,Detect
1,0.595982015191,1.0,Detect
1,0.51759689489,1.0,Detect
1,0.502037436076,1.0,Detect
1,0.597534760484,1.0,Detect
1,0.609146046248,1.0,Detect
1,0.488982975527,1.0,Detect
1,0.532202732764,1.0,Detect
1,0.551041657163,1.0,Detect
1,0.504998328863,1.0,Detect
1,0.575411633763,1.0,Detect
1,0.729950134992,1.0,Detect
1,0.550826711464,1.0,Detect
1,0.553400467994,1.0,Detect
1,0.580890391007,1.0,Detect
1,0.507590565365,1.0,Detect
1,0.643350524988,1.0,Detect
1,0.577045941085,1.0,Detect
1,0.873157046852,1.0,Detect
1,0.693195656087,1.0,Detect
1,0.529519052448,1.0,Detect
1,0.59884198998,1.0,Detect
1,0.526538351231,1.0,Detect
1,0.603795730916,1.0,Detect
1,0.518563088728,1.0,Detect
1,0.628916385685,1.0,Detect
1,0.691785210292,1.0,Detect
1,0.552049157021,1.0,Detect
1,0.584007394675,1.0,Detect
1,0.786756968868,1.0,Detect
1,0.556707911019,1.0,Detect
1,0.751295034919,1.0,Detect
1,0.560110322607,1.0,Detect
1,0.644888384239,1.0,Detect
1,0.634093598128,1.0,Detect
1,0.455106827867,1.0,Detect
1,0.592094546111,1.0,Detect
1,0.432156308874,1.0,Detect
1,0.553917711644,1.0,Detect
1,0.585149481019,1.0,Detect
1,0.531170480594,1.0,Detect
1,0.428360580787,1.0,Detect
1,0.467016640498,1.0,Detect
1,0.514304634737,1.0,Detect
1,0.43178321833,1.0,Detect
1,0.654315590509,1.0,Detect
1,0.597177911273,1.0,Detect
1,0.532618800789,1.0,Detect
1,0.406181217186,1.0,Detect
1,0.462091186171,1.0,Detect
1,0.416211060598,1.0,Detect
1,0.623178052439,1.0,Detect
1,0.630393174957,1.0,Detect
1,0.516135555285,1.0,Detect
1,0.542211390595,1.0,Detect
1,0.403312107752,1.0,Detect
1,0.478454962082,1.0,Detect
1,0.505084424309,1.0,Detect
1,0.656124920672,1.0,Detect
1,0.457608591823,0.0,Detect
1,0.532303293934,1.0,Detect
1,0.640543933943,1.0,Detect
1,0.529404889894,1.0,Detect
1,0.425281439559,1.0,Detect
1,0.681329009429,1.0,Detect
1,0.482344287928,1.0,Detect
1,0.516708891824,1.0,Detect
1,0.544877401277,1.0,Detect
1,0.440842137163,1.0,Detect
1,0.424435150126,1.0,Detect
1,0.802585003476,1.0,Detect
1,0.606622964711,1.0,Detect
1,0.575997621228,1.0,Detect
1,0.671162884741,0.0,Detect
1,0.402179546407,0.0,Detect
1,0.73739932802,1.0,Detect
1,0.579976528461,1.0,Detect
1,0.567802195961,1.0,Detect
1,0.45262178556,1.0,Detect
1,0.721364528712,1.0,Detect
1,0.632119382441,1.0,Detect
1,0.438700110812,1.0,Detect
1,0.441886029104,1.0,Detect
1,0.47623918204,1.0,Detect
1,0.536838942047,1.0,Detect
1,0.501647059893,1.0,Detect
1,0.450479300402,1.0,Detect
1,0.54750956381,1.0,Detect
1,0.558178388426,1.0,Detect
1,0.594040487194,1.0,Detect
1,0.556175970472,1.0,Detect
1,0.472016439671,1.0,Detect
1,0.534459050818,1.0,Detect
1,0.479858735998,1.0,Detect
1,0.482120189597,1.0,Detect
1,0.50140306876,1.0,Detect
1,0.501809362991,1.0,Detect
1,0.372359227636,1.0,Detect
1,0.400545175929,1.0,Detect
1,0.439683818331,1.0,Detect
1,0.634104616736,1.0,Detect
1,0.530838426406,1.0,Detect
1,0.432867924639,1.0,Detect
1,0.561373288539,1.0,Detect
1,0.834800359997,1.0,Detect
1,0.473897738048,1.0,Detect
1,0.501504343905,1.0,Detect
1,0.407624998319,0.0,Detect
1,0.548689755029,1.0,Detect
1,0.563260532785,1.0,Detect
1,0.514622691539,1.0,Detect
1,0.559886083458,1.0,Detect
1,0.404142659143,1.0,Detect
1,0.520611441767,1.0,Detect
1,0.4672737777,1.0,Detect
1,0.426341315178,1.0,Detect
1,0.431089194215,1.0,Detect
1,0.535498035228,1.0,Detect
1,0.431273171358,1.0,Detect
1,0.472765410697,1.0,Detect
1,0.379383368345,0.0,Detect
1,0.534425268313,1.0,Detect
1,0.619262797918,1.0,Detect
1,0.550697996034,1.0,Detect
1,0.484260097626,1.0,Detect
1,0.420144837102,1.0,Detect
1,0.424075637668,1.0,Detect
1,0.463574122521,1.0,Detect
1,0.639743609951,1.0,Detect
1,0.746360184785,1.0,Detect
1,0.449108558649,1.0,Detect
1,0.51875896682,1.0,Detect
1,0.611692977312,1.0,Detect
1,0.487340238018,1.0,Detect
1,0.40374587226,1.0,Detect
1,0.39507549048,1.0,Detect
1,0.562883935141,1.0,Detect
1,0.376194918106,1.0,Detect
1,0.521897870043,1.0,Detect
1,0.594856372045,1.0,Detect
1,0.521382438354,1.0,Detect
1,0.442914486892,1.0,Detect
1,0.532268044641,1.0,Detect
1,0.452475451311,1.0,Detect
1,0.540492310975,1.0,Detect
1,0.569982075525,1.0,Detect
1,0.518890127365,1.0,Detect
1,0.474349882992,1.0,Detect
1,0.401213838893,1.0,Detect
1,0.426550464996,1.0,Detect
1,0.455727794266,1.0,Detect
1,0.449035651283,1.0,Detect
1,0.507679480419,1.0,Detect
1,0.58723304735,1.0,Detect
1,0.453067408642,1.0,Detect
1,0.52919459129,1.0,Detect
1,0.601457625671,1.0,Detect
1,0.415874311337,1.0,Detect
1,0.43449130618,1.0,Detect
1,0.419988729409,1.0,Detect
1,0.35959831404,1.0,Detect
1,0.389823156351,1.0,Detect
1,0.368654614082,1.0,Detect
1,0.534090736182,1.0,Detect
1,0.35558557912,1.0,Detect
1,0.427572436543,1.0,Detect
1,0.389546709062,1.0,Detect
1,0.416486065107,1.0,Detect
1,0.454578985242,1.0,Detect
1,0.393455639714,1.0,Detect
1,0.407228538606,1.0,Detect
1,0.417804487923,1.0,Detect
1,0.442248704203,1.0,Detect
1,0.424950317814,1.0,Detect
1,0.342078340429,1.0,Detect
1,0.552182189174,1.0,Detect
1,0.338502375947,1.0,Detect
1,0.613515209698,1.0,Detect
1,0.416293802133,1.0,Detect
1,0.32926848263,1.0,Detect
1,0.358445251084,1.0,Detect
1,0.358792704137,1.0,Detect
1,0.41767708963,0.0,Detect
1,0.344427548262,1.0,Detect
1,0.358610475785,1.0,Detect
1,0.353792650159,1.0,Detect
1,0.49253318533,1.0,Detect
1,0.399281196384,0.0,Detect
1,0.432764639525,1.0,Detect
1,0.431689371035,1.0,Detect
1,0.595903647918,1.0,Detect
1,0.577790880183,1.0,Detect
1,0.522547347879,1.0,Detect
1,0.487653020929,1.0,Detect
1,0.556174320518,1.0,Detect
1,0.506038357227,1.0,Detect
1,0.40245348576,1.0,Detect
1,0.565463328734,1.0,Detect
1,0.369840520012,1.0,Detect
1,0.47526624467,1.0,Detect
1,0.58022538267,1.0,Detect
1,0.450728319425,1.0,Detect
1,0.721302705933,1.0,Detect
1,0.499867747814,1.0,Detect
1,0.549561759952,1.0,Detect
1,0.700238702397,1.0,Detect
1,0.59472962741,1.0,Detect
1,0.566397048053,1.0,Detect
1,0.420743969938,1.0,Detect
1,0.634674698507,1.0,Detect
1,0.515373519709,1.0,Detect
1,0.682419892779,1.0,Detect
1,0.416097105248,1.0,Detect
1,0.593616184851,1.0,Detect
1,0.531302181131,1.0,Detect
1,0.833866955843,1.0,Detect
1,0.66750859782,1.0,Detect
1,0.586963118738,1.0,Detect
1,0.553796838067,1.0,Detect
1,0.452064222714,1.0,Detect
1,0.532516706837,1.0,Detect
1,0.410620942406,1.0,Detect
1,0.401248065042,1.0,Detect
1,0.499429003423,1.0,Detect
1,0.417615836501,1.0,Detect
1,0.463503053936,1.0,Detect
1,0.406286362268,1.0,Detect
1,0.648275607673,1.0,Detect
1,0.478962227935,1.0,Detect
1,0.527455492891,1.0,Detect
1,0.367928241438,1.0,Detect
1,0.43828536912,1.0,Detect
1,0.475476729291,0.0,Detect
1,0.746791672165,1.0,Detect
1,0.453114657706,1.0,Detect
1,0.596241486346,1.0,Detect
1,0.532295058918,1.0,Detect
1,0.529270381769,1.0,Detect
1,0.450320615593,1.0,Detect
1,0.430732306166,1.0,Detect
1,0.447196270907,1.0,Detect
1,0.516793012968,1.0,Detect
1,0.522411249782,1.0,Detect
1,0.697003020759,1.0,Detect
1,0.371818206811,1.0,Detect
1,0.452283947496,1.0,Detect
1,0.559956326862,1.0,Detect
1,0.401140520364,1.0,Detect
1,0.592312635737,1.0,Detect
1,0.500065509856,1.0,Detect
1,0.523132579357,1.0,Detect
1,0.513723219541,1.0,Detect
1,0.484490799354,0.0,Detect
1,0.600957361676,1.0,Detect
1,0.465292797322,1.0,Detect
1,0.593833482519,1.0,Detect
1,0.682283764327,1.0,Detect
1,0.585586209447,1.0,Detect
1,0.544059959619,1.0,Detect
1,0.587963586717,1.0,Detect
1,0.498056470868,1.0,Detect
1,0.563944725931,1.0,Detect
1,0.586090976183,1.0,Detect
1,0.465968764634,1.0,Detect
1,0.601037013257,1.0,Detect
1,0.586231415378,1.0,Detect
1,0.618876213295,1.0,Detect
1,0.950274029703,1.0,Detect
1,0.47119306415,1.0,Detect
1,0.462553332938,1.0,Detect
1,0.455580491223,1.0,Detect
1,0.426904685897,1.0,Detect
1,0.53517174373,1.0,Detect
1,0.741350528158,1.0,Detect
1,0.303529135417,1.0,Detect
1,0.421420033599,0.0,Detect
1,0.39232065159,1.0,Detect
1,0.655293354954,1.0,Detect
1,0.521270135781,1.0,Detect
1,0.47550626671,1.0,Detect
1,0.479124809513,1.0,Detect
1,0.484297800867,1.0,Detect
1,0.430468998617,1.0,Detect
1,0.41096716866,1.0,Detect
1,0.450390217025,1.0,Detect
1,0.460044615116,1.0,Detect
1,0.464022343556,1.0,Detect
1,0.399462830741,1.0,Detect
1,0.466614738529,0.0,Detect
1,0.488156995678,1.0,Detect
1,0.552685867107,1.0,Detect
1,0.665880164393,1.0,Detect
1,0.568632126189,1.0,Detect
1,0.485888474243,1.0,Detect
1,0.507286299457,1.0,Detect
1,0.449391552174,1.0,Detect
1,0.625853572928,1.0,Detect
1,0.507350908985,1.0,Detect
1,0.496984316313,1.0,Detect
1,0.57913766407,1.0,Detect
1,0.53765464091,1.0,Detect
1,0.570803407929,1.0,Detect
1,0.490830329392,1.0,Detect
1,0.527057760846,1.0,Detect
1,0.453665746682,1.0,Detect
1,0.611749991003,1.0,Detect
1,0.578153590934,1.0,Detect
1,0.499993426944,1.0,Detect
1,0.513099052027,1.0,Detect
1,0.472942089167,1.0,Detect
1,0.623589425028,1.0,Detect
1,0.577545127919,1.0,Detect
1,0.642174914494,1.0,Detect
1,0.430870687764,1.0,Detect
1,0.463790280206,1.0,Detect
1,0.465710088625,1.0,Detect
1,0.50493401014,1.0,Detect
1,0.455359401982,1.0,Detect
1,0.503791216179,1.0,Detect
1,0.465494716933,1.0,Detect
1,0.410667744654,1.0,Detect
1,0.426616292854,1.0,Detect
1,0.431952748128,1.0,Detect
1,0.521787163438,1.0,Detect
1,0.582077098457,1.0,Detect
1,0.462893882941,1.0,Detect
1,0.468390697002,1.0,Detect
1,0.481230398203,1.0,Detect
1,0.443140175194,1.0,Detect
1,0.538373231349,1.0,Detect
1,0.529359194814,1.0,Detect
1,0.539433314509,1.0,Detect
1,0.433398578025,1.0,Detect
1,0.536284595131,1.0,Detect
1,0.538512725747,1.0,Detect
1,0.537304607918,1.0,Detect
1,0.522044201105,1.0,Detect
1,0.491648467025,1.0,Detect
1,0.544882276343,1.0,Detect
1,0.52201729166,1.0,Detect
1,0.917298014043,1.0,Detect
1,0.662037388072,1.0,Detect
1,0.451516166504,1.0,Detect
1,0.487132285358,1.0,Detect
1,0.405687442253,1.0,Detect
1,0.488895659262,1.0,Detect
1,0.617029783403,1.0,Detect
1,0.490898284042,1.0,Detect
1,0.471741023997,1.0,Detect
1,0.481035954115,1.0,Detect
1,0.523088351052,1.0,Detect
1,0.507453281753,1.0,Detect
1,1.63492876942,0.0,Detect
1,0.528238345229,1.0,Detect
1,0.443129153427,1.0,Detect
1,0.432075607663,1.0,Detect
1,0.479612386931,1.0,Detect
1,0.452294318122,1.0,Detect
1,0.437808810646,1.0,Detect
1,0.435251874951,1.0,Detect
1,0.523692826973,1.0,Detect
1,0.471694974913,1.0,Detect
1,0.442951238976,1.0,Detect
1,0.550015509682,1.0,Detect
1,0.394296786893,1.0,Detect
1,0.495624536692,1.0,Detect
1,0.435461381596,1.0,Detect
1,0.561475430499,1.0,Detect
1,0.33726537152,1.0,Detect
1,0.416629213403,1.0,Detect
1,0.457318338464,1.0,Detect
1,0.314260169966,1.0,Detect
1,0.616958720813,1.0,Detect
1,0.504851028978,1.0,Detect
1,0.468031037366,1.0,Detect
1,0.470990883361,1.0,Detect
1,0.431324515506,0.0,Detect
1,0.663172589731,1.0,Detect
1,0.515192815321,1.0,Detect
1,1.5087103378,1.0,Detect
1,0.434753566922,1.0,Detect
1,0.54032911142,1.0,Detect
1,0.511238042411,1.0,Detect
1,0.675169865426,1.0,Detect
1,0.484605333899,1.0,Detect
1,0.391243670296,1.0,Detect
1,0.38102332472,1.0,Detect
1,0.467494252109,1.0,Detect
1,0.507762698748,1.0,Detect
1,0.490265503511,1.0,Detect
1,0.386341977995,1.0,Detect
1,0.420644969112,1.0,Detect
1,0.595335474121,1.0,Detect
1,0.426212497739,1.0,Detect
1,0.529603809919,1.0,Detect
1,0.336257712843,0.0,Detect
1,0.502985309126,1.0,Detect
1,0.432187076251,1.0,Detect
1,0.50189897402,1.0,Detect
1,0.523794033288,1.0,Detect
1,0.588260523611,1.0,Detect
1,0.422223315531,1.0,Detect
1,0.43825772767,1.0,Detect
1,0.531791498172,1.0,Detect
1,0.576869100623,1.0,Detect
1,0.475115791691,1.0,Detect
1,0.464751784966,1.0,Detect
1,0.40947656447,1.0,Detect
1,0.380566004678,1.0,Detect
1,0.433926726633,1.0,Detect
1,0.707676024467,1.0,Detect
1,0.449950650975,1.0,Detect
1,0.931669244615,1.0,Discrim
1,1.23783250134,1.0,Discrim
1,1.68016932262,0.0,Discrim
1,1.67273114537,1.0,Discrim
1,0.850260244784,1.0,Discrim
1,1.55217548132,1.0,Discrim
1,1.3511491362,1.0,Discrim
1,0.882803602755,1.0,Discrim
1,0.80133200936,1.0,Discrim
1,1.02923238417,1.0,Discrim
1,0.970593520135,1.0,Discrim
1,0.865479453234,1.0,Discrim
1,0.623093769304,1.0,Discrim
1,0.662264531886,1.0,Discrim
1,0.727830788557,1.0,Discrim
1,0.561500135183,1.0,Discrim
1,0.744903315121,1.0,Discrim
1,1.10838448431,1.0,Discrim
1,0.466030890559,1.0,Discrim
1,0.660141261178,1.0,Discrim
1,0.77680417274,1.0,Discrim
1,0.82607316853,1.0,Discrim
1,0.837864402711,1.0,Discrim
1,0.611256764867,1.0,Discrim
1,0.516053098938,1.0,Discrim
1,0.728478439254,1.0,Discrim
1,0.771731442554,1.0,Discrim
1,0.656309899801,1.0,Discrim
1,0.688421653569,1.0,Discrim
1,0.826942869142,1.0,Discrim
1,1.30431970078,1.0,Discrim
1,0.763860151972,1.0,Discrim
1,0.774006831038,1.0,Discrim
1,0.665168353458,1.0,Discrim
1,0.74870554106,1.0,Discrim
1,0.650475139686,1.0,Discrim
1,0.514516634837,1.0,Discrim
1,0.538661507584,1.0,Discrim
1,0.673403842738,1.0,Discrim
1,0.612135018469,1.0,Discrim
1,0.5551648767,1.0,Discrim
1,0.472257805668,1.0,Discrim
1,0.805608657829,1.0,Discrim
1,0.950218791622,1.0,Discrim
1,0.75508680343,1.0,Discrim
1,0.847178922428,1.0,Discrim
1,0.594063499913,1.0,Discrim
1,0.866705360706,1.0,Discrim
1,0.51759649608,1.0,Discrim
1,0.632185735449,1.0,Discrim
1,0.715074329331,1.0,Discrim
1,0.748750707819,1.0,Discrim
1,0.578664396715,1.0,Discrim
1,0.511847869857,1.0,Discrim
1,0.664662131574,1.0,Discrim
1,0.869344839928,1.0,Discrim
1,0.671911156955,1.0,Discrim
1,0.585458501664,1.0,Discrim
1,0.561295638079,1.0,Discrim
1,0.772240634004,1.0,Discrim
1,0.859568947446,1.0,Discrim
1,0.4691211584,1.0,Discrim
1,0.528363904727,1.0,Discrim
1,0.928998026036,0.0,Discrim
1,0.926521038404,1.0,Discrim
1,1.13244222998,1.0,Discrim
1,0.74734669707,1.0,Discrim
1,0.703463112746,1.0,Discrim
1,0.581855627708,1.0,Discrim
1,0.588418500454,1.0,Discrim
1,0.553257808846,1.0,Discrim
1,0.625946633882,1.0,Discrim
1,0.467073402528,1.0,Discrim
1,0.568882432359,1.0,Discrim
1,0.645053210115,1.0,Discrim
1,0.504904748726,1.0,Discrim
1,1.1191289766,1.0,Discrim
1,0.885915341685,1.0,Discrim
1,0.705357478859,1.0,Discrim
1,0.517316421669,1.0,Discrim
1,0.759057049683,1.0,Discrim
1,0.585840340369,1.0,Discrim
1,0.567494537288,1.0,Discrim
1,0.838447227885,1.0,Discrim
1,1.04618517429,1.0,Discrim
1,0.698865161525,1.0,Discrim
1,0.645416136496,1.0,Discrim
1,0.699482021533,1.0,Discrim
1,0.901937019255,1.0,Discrim
1,0.791001313977,1.0,Discrim
1,1.66528849823,1.0,Discrim
1,0.743560367962,1.0,Discrim
1,1.16907649247,1.0,Discrim
1,0.515583668326,1.0,Discrim
1,0.650242209158,1.0,Discrim
1,0.593241345166,1.0,Discrim
1,0.793322772719,1.0,Discrim
1,1.26091682367,1.0,Discrim
1,0.747469598617,1.0,Discrim
1,0.864583815506,1.0,Discrim
1,0.559451802954,1.0,Discrim
1,0.678337475256,1.0,Discrim
1,0.923156200879,1.0,Discrim
1,0.691799076027,1.0,Discrim
1,0.932947773865,1.0,Discrim
1,1.10913507247,1.0,Discrim
1,0.651490589007,1.0,Discrim
1,0.612698158031,1.0,Discrim
1,0.54671072778,1.0,Discrim
1,0.623156336049,1.0,Discrim
1,0.63213437931,1.0,Discrim
1,0.568395788097,1.0,Discrim
1,0.508442098333,1.0,Discrim
1,0.818039515216,1.0,Discrim
1,0.889223261533,1.0,Discrim
1,0.663782810356,0.0,Discrim
1,0.662035183297,1.0,Discrim
1,0.768630530569,1.0,Discrim
1,0.682119265606,1.0,Discrim
1,0.868496340074,1.0,Discrim
1,0.709216754491,1.0,Discrim
1,0.497770849761,1.0,Discrim
1,0.458128301441,1.0,Discrim
1,0.678165188699,1.0,Discrim
1,0.592072709362,1.0,Discrim
1,0.539847707871,1.0,Discrim
1,0.651617555661,1.0,Discrim
1,0.578973639698,1.0,Discrim
1,0.915175043672,0.0,Discrim
1,0.598755465719,1.0,Discrim
1,0.666457752028,1.0,Discrim
1,1.55953543246,0.0,Discrim
1,0.96237735328,1.0,Discrim
1,0.481310568954,1.0,Discrim
1,0.737434529306,1.0,Discrim
1,0.566903503932,1.0,Discrim
1,0.614892902144,1.0,Discrim
1,0.68158095039,1.0,Discrim
1,0.587712347755,1.0,Discrim
1,0.480921767565,0.0,Discrim
1,1.50299743804,1.0,Discrim
1,0.676592970965,1.0,Discrim
1,0.713164195899,1.0,Discrim
1,0.468774611334,1.0,Discrim
1,0.596992274979,1.0,Discrim
1,0.577072106549,1.0,Discrim
1,0.398170225424,1.0,Discrim
1,0.435519574428,0.0,Discrim
1,0.473284415129,1.0,Discrim
1,0.506048235853,1.0,Discrim
1,0.662395560095,1.0,Discrim
1,0.881082756343,1.0,Discrim
1,0.449263316725,0.0,Discrim
1,0.671011999759,1.0,Discrim
1,0.761728853424,1.0,Discrim
1,0.572104013918,1.0,Discrim
1,0.466072667725,1.0,Discrim
1,0.54959883602,1.0,Discrim
1,0.779081781177,1.0,Discrim
1,0.682091672163,1.0,Discrim
1,0.529497716867,1.0,Discrim
1,0.578476870462,1.0,Discrim
1,0.646170231426,1.0,Discrim
1,0.619998710026,1.0,Discrim
1,0.532085480299,1.0,Discrim
1,0.437257274854,1.0,Discrim
1,0.884336635267,1.0,Discrim
1,0.6393259943,1.0,Discrim
1,0.734862674755,1.0,Discrim
1,0.663459398798,1.0,Discrim
1,0.529109545809,1.0,Discrim
1,0.480354364918,1.0,Discrim
1,0.469996886066,1.0,Discrim
1,0.497200572805,1.0,Discrim
1,0.457124989509,1.0,Discrim
1,0.656471095746,1.0,Discrim
1,0.496444576274,1.0,Discrim
1,0.629468239451,1.0,Discrim
1,0.546188420223,1.0,Discrim
1,0.632876393298,0.0,Discrim
1,0.583526183487,1.0,Discrim
1,1.10902743145,0.0,Discrim
1,0.587594924102,1.0,Discrim
1,0.722592010978,1.0,Discrim
1,1.04752195039,1.0,Discrim
1,0.521996691241,1.0,Discrim
1,0.808816391684,1.0,Discrim
1,0.640628571418,1.0,Discrim
1,0.743674575337,1.0,Discrim
1,0.554097240049,1.0,Discrim
1,0.571162596738,1.0,Discrim
1,0.702843217136,1.0,Discrim
1,0.710009644987,1.0,Discrim
1,0.664050950989,1.0,Discrim
1,0.576191672153,1.0,Discrim
1,1.11130857983,1.0,Discrim
1,0.675796385243,1.0,Discrim
1,0.624893487315,1.0,Discrim
1,0.581853842916,1.0,Discrim
1,1.21695200978,1.0,Discrim
1,0.634629045424,1.0,Discrim
1,0.730357944019,1.0,Discrim
1,0.502157610841,1.0,Discrim
1,0.500808151002,1.0,Discrim
1,0.560299546836,1.0,Discrim
1,0.789859986806,1.0,Discrim
1,0.766893930951,1.0,Discrim
1,1.03919642689,1.0,Discrim
1,0.801654415729,1.0,Discrim
1,1.03262230156,1.0,Discrim
1,0.703562017588,1.0,Discrim
1,0.607191276169,1.0,Discrim
1,0.750341939158,1.0,Discrim
1,0.675039650028,1.0,Discrim
1,0.60684692506,1.0,Discrim
1,0.562329465407,1.0,Discrim
1,0.782217129658,1.0,Discrim
1,0.649211855765,1.0,Discrim
1,0.521428706605,1.0,Discrim
1,0.598370894586,1.0,Discrim
1,0.914944737917,1.0,Discrim
1,0.689402465956,1.0,Discrim
1,0.720617366474,1.0,Discrim
1,0.568268227449,1.0,Discrim
1,0.696672373728,1.0,Discrim
1,0.686804955898,1.0,Discrim
1,0.73735101099,1.0,Discrim
1,0.837659290817,1.0,Discrim
1,0.575753050944,1.0,Discrim
1,1.10409974201,1.0,Discrim
1,0.672548734205,1.0,Discrim
1,0.707952924946,1.0,Discrim
1,0.565771431749,1.0,Discrim
1,0.683038084055,1.0,Discrim
1,0.711487751425,1.0,Discrim
1,0.752779261602,1.0,Discrim
1,0.562166676667,1.0,Discrim
1,1.09850527989,1.0,Discrim
1,0.679803329942,1.0,Discrim
1,0.609337880072,1.0,Discrim
1,0.608269016622,1.0,Discrim
1,0.60747534968,1.0,Discrim
1,1.07521803564,1.0,Discrim
1,0.504437964424,1.0,Discrim
1,0.648619016793,1.0,Discrim
1,0.737464570702,1.0,Discrim
1,0.531853596927,1.0,Discrim
1,0.617419571616,1.0,Discrim
1,0.580617681655,1.0,Discrim
1,0.603845901918,1.0,Discrim
1,0.808888627405,1.0,Discrim
1,0.489613568905,1.0,Discrim
1,0.534829261422,1.0,Discrim
1,0.520364147538,1.0,Discrim
1,0.649762023939,0.0,Discrim
1,0.623638117235,1.0,Discrim
1,0.62791190976,1.0,Discrim
1,0.548343339964,1.0,Discrim
1,0.724093883298,1.0,Discrim
1,0.600825163492,1.0,Discrim
1,0.761496361243,1.0,Discrim
1,1.08855376492,1.0,Discrim
1,1.34919777687,1.0,Discrim
1,0.488456266874,1.0,Discrim
1,0.847942527151,1.0,Discrim
1,1.28461937961,1.0,Discrim
1,0.677850794993,1.0,Discrim
1,0.564828070623,1.0,Discrim
1,1.1262139109,1.0,Discrim
1,0.559953704927,1.0,Discrim
1,0.481523780341,1.0,Discrim
1,0.882897516058,1.0,Discrim
1,0.7223240147,1.0,Discrim
1,0.617911237772,1.0,Discrim
1,0.426578238432,1.0,Discrim
1,0.63072640264,1.0,Discrim
1,0.955709722635,1.0,Discrim
1,1.02899563209,1.0,Discrim
1,0.62332411352,1.0,Discrim
1,0.531453014934,0.0,Discrim
1,1.06780857383,1.0,Discrim
1,0.67229060737,1.0,Discrim
1,0.567928808247,1.0,Discrim
