,id,hemifield_rel,rt,result,task
596,pilot_6,0,0.795896124037,1,Discrim
597,pilot_6,0,0.580141886664,1,Discrim
598,pilot_6,1,0.537616798077,1,Discrim
599,pilot_6,0,0.656163325521,1,Discrim
600,pilot_6,0,0.874175926462,1,Discrim
601,pilot_6,0,0.654663879634,1,Discrim
602,pilot_6,1,1.05464571992,1,Discrim
603,pilot_6,0,1.05885416431,1,Discrim
604,pilot_6,0,0.779016387258,1,Discrim
605,pilot_6,1,0.624106881229,1,Discrim
606,pilot_6,1,0.553025645876,1,Discrim
607,pilot_6,0,0.654119564757,1,Discrim
608,pilot_6,1,0.581328000678,1,Discrim
609,pilot_6,1,0.833463837635,1,Discrim
610,pilot_6,0,0.603413471638,1,Discrim
611,pilot_6,1,0.71959151855,1,Discrim
612,pilot_6,0,0.664883676272,1,Discrim
613,pilot_6,1,0.629533469802,1,Discrim
614,pilot_6,0,0.665608379451,1,Discrim
615,pilot_6,1,0.644924255302,1,Discrim
616,pilot_6,0,0.602814560451,0,Discrim
617,pilot_6,1,0.683882986631,1,Discrim
618,pilot_6,0,0.617429543722,1,Discrim
619,pilot_6,0,0.630810137787,1,Discrim
620,pilot_6,1,1.08884103891,1,Discrim
621,pilot_6,1,0.496603437261,1,Discrim
622,pilot_6,0,0.753942665246,1,Discrim
623,pilot_6,1,0.518012096592,1,Discrim
624,pilot_6,1,1.0074598692,1,Discrim
625,pilot_6,1,0.505909553322,1,Discrim
626,pilot_6,1,0.790314979741,1,Discrim
627,pilot_6,0,0.699091277141,1,Discrim
628,pilot_6,0,0.666903836434,1,Discrim
629,pilot_6,0,0.642554955247,1,Discrim
630,pilot_6,0,0.664069451112,1,Discrim
631,pilot_6,1,0.619318707119,1,Discrim
632,pilot_6,0,0.725043354886,1,Discrim
633,pilot_6,0,0.515985171669,1,Discrim
634,pilot_6,0,0.544023654954,1,Discrim
635,pilot_6,1,0.569696624149,1,Discrim
636,pilot_6,0,0.64682342625,1,Discrim
637,pilot_6,1,0.537302242215,1,Discrim
638,pilot_6,1,1.03096880594,1,Discrim
639,pilot_6,1,0.788898165077,1,Discrim
640,pilot_6,0,0.681745404749,1,Discrim
641,pilot_6,1,0.727296342858,1,Discrim
642,pilot_6,0,0.762050964579,1,Discrim
643,pilot_6,1,0.884990821851,1,Discrim
644,pilot_6,0,0.728783152865,1,Discrim
645,pilot_6,0,0.630304708897,1,Discrim
646,pilot_6,0,0.776577019863,1,Discrim
647,pilot_6,0,0.855242972654,1,Discrim
648,pilot_6,0,0.71268993033,1,Discrim
649,pilot_6,1,0.608665813381,1,Discrim
650,pilot_6,0,0.600081088178,1,Discrim
651,pilot_6,0,0.563358937798,0,Discrim
652,pilot_6,1,0.907051882218,1,Discrim
653,pilot_6,1,0.992184351794,1,Discrim
654,pilot_6,1,0.62963115806,1,Discrim
655,pilot_6,0,0.602426046108,1,Discrim
656,pilot_6,1,0.521368078183,1,Discrim
657,pilot_6,1,0.870793950293,1,Discrim
658,pilot_6,1,0.975085850721,1,Discrim
659,pilot_6,1,0.952916050554,1,Discrim
660,pilot_6,1,0.889798036254,1,Discrim
661,pilot_6,1,0.649827273979,1,Discrim
662,pilot_6,1,0.730680979826,1,Discrim
663,pilot_6,0,0.692054810544,1,Discrim
664,pilot_6,1,0.730941569373,1,Discrim
665,pilot_6,1,0.803855625123,1,Discrim
666,pilot_6,0,0.787721030155,1,Discrim
667,pilot_6,0,0.691854124432,1,Discrim
668,pilot_6,1,0.937743309357,1,Discrim
669,pilot_6,0,0.646356861817,1,Discrim
670,pilot_6,0,0.643909526499,1,Discrim
671,pilot_6,0,1.16831375011,1,Discrim
672,pilot_6,1,0.826988491755,1,Discrim
673,pilot_6,1,0.699420773217,1,Discrim
674,pilot_6,0,0.725770842038,1,Discrim
675,pilot_6,1,0.623958169453,1,Discrim
676,pilot_6,0,0.759000158469,1,Discrim
677,pilot_6,1,0.625025760582,1,Discrim
678,pilot_6,0,0.634509469323,1,Discrim
679,pilot_6,1,0.783678058207,1,Discrim
680,pilot_6,0,0.591554271607,1,Discrim
681,pilot_6,0,0.570451185871,1,Discrim
682,pilot_6,1,1.19435486101,1,Discrim
683,pilot_6,0,0.697460318491,1,Discrim
684,pilot_6,1,0.702603779258,1,Discrim
685,pilot_6,1,0.767308163099,1,Discrim
686,pilot_6,1,0.672564549157,1,Discrim
687,pilot_6,0,0.611913270816,1,Discrim
688,pilot_6,0,0.610790780204,1,Discrim
689,pilot_6,0,0.58673696177,1,Discrim
690,pilot_6,0,0.592498269546,1,Discrim
691,pilot_6,0,0.678399071068,1,Discrim
692,pilot_6,1,0.662239696332,0,Discrim
693,pilot_6,1,0.694745761216,1,Discrim
694,pilot_6,1,0.503608431332,1,Discrim
695,pilot_6,0,0.691803883728,1,Discrim
696,pilot_6,1,0.783353482438,1,Discrim
697,pilot_6,1,0.681595357809,1,Discrim
698,pilot_6,0,0.623135238375,1,Discrim
699,pilot_6,1,0.831673139664,1,Discrim
700,pilot_6,1,0.778893904057,1,Discrim
701,pilot_6,0,0.645035791075,1,Discrim
702,pilot_6,0,0.768885959426,1,Discrim
703,pilot_6,1,0.705500293998,0,Discrim
704,pilot_6,0,1.09510477913,1,Discrim
705,pilot_6,0,0.710285428961,1,Discrim
706,pilot_6,1,0.742428752435,1,Discrim
707,pilot_6,0,0.683055060423,1,Discrim
708,pilot_6,1,0.545928207852,1,Discrim
709,pilot_6,1,0.617427854914,1,Discrim
710,pilot_6,1,0.658216955841,1,Discrim
711,pilot_6,1,0.992044801931,1,Discrim
712,pilot_6,0,0.795705806181,1,Discrim
713,pilot_6,0,0.632806652173,1,Discrim
714,pilot_6,1,0.577991614902,1,Discrim
715,pilot_6,0,0.595483922269,1,Discrim
716,pilot_6,0,0.642316361846,1,Discrim
717,pilot_6,1,0.918200476112,1,Discrim
718,pilot_6,0,0.563963732106,1,Discrim
719,pilot_6,0,0.463777323037,1,Discrim
720,1,0,0.498120642413,1,Detect
721,1,0,0.491628058269,1,Detect
722,1,1,0.612812677748,1,Detect
723,1,0,0.498815992498,1,Detect
724,1,1,0.519457385672,1,Detect
725,1,0,0.511538999213,1,Detect
726,1,0,0.552657841661,1,Detect
727,1,0,0.592288261047,1,Detect
728,1,0,0.544375364494,1,Detect
729,1,0,0.59526587867,1,Detect
730,1,1,0.504782900345,1,Detect
731,1,0,0.523943334323,1,Detect
732,1,0,0.58544913301,1,Detect
733,1,1,0.549135993293,1,Detect
734,1,1,0.427366820659,1,Detect
735,1,0,0.552818704804,1,Detect
736,1,1,0.437112749743,1,Detect
737,1,1,0.437394396111,1,Detect
738,1,1,0.61390234594,1,Detect
739,1,1,0.538819178793,1,Detect
740,1,0,0.559451548135,1,Detect
741,1,1,0.673864660712,1,Detect
742,1,1,0.410569034619,1,Detect
743,1,0,0.47459614808,1,Detect
744,1,0,0.406458330821,1,Detect
745,1,0,0.491608553013,1,Detect
746,1,1,0.466299184016,1,Detect
747,1,1,0.537558921656,1,Detect
748,1,0,0.457155804877,1,Detect
749,1,0,0.462898725193,1,Detect
750,1,1,0.485301865963,1,Detect
751,1,1,0.801960847966,1,Detect
752,1,0,0.547440565177,1,Detect
753,1,0,0.471550686983,1,Detect
754,1,1,0.436983986321,1,Detect
755,1,0,0.424435339301,1,Detect
756,1,0,0.416162173933,1,Detect
757,1,1,0.404706875866,1,Detect
758,1,0,0.411294572928,1,Detect
759,1,0,0.483232573344,1,Detect
760,1,1,0.580722976723,1,Detect
761,1,0,0.452501005158,1,Detect
762,1,1,0.488999876819,1,Detect
763,1,1,0.491562167939,1,Detect
764,1,1,0.504575808489,1,Detect
765,1,1,0.556900635987,1,Detect
766,1,1,0.51759689489,1,Detect
767,1,1,0.502037436076,1,Detect
768,1,0,0.575411633763,1,Detect
769,1,1,0.643350524988,1,Detect
770,1,1,0.873157046852,1,Detect
771,1,1,0.603795730916,1,Detect
772,1,0,0.691785210292,1,Detect
773,1,1,0.584007394675,1,Detect
774,1,1,0.592094546111,1,Detect
775,1,0,0.432156308874,1,Detect
776,1,1,0.428360580787,1,Detect
777,1,0,0.43178321833,1,Detect
778,1,0,0.406181217186,1,Detect
779,1,0,0.623178052439,1,Detect
780,1,1,0.478454962082,1,Detect
781,1,1,0.532303293934,1,Detect
782,1,0,0.425281439559,1,Detect
783,1,0,0.516708891824,1,Detect
784,1,0,0.73739932802,1,Detect
785,1,1,0.579976528461,1,Detect
786,1,1,0.721364528712,1,Detect
787,1,1,0.438700110812,1,Detect
788,1,1,0.536838942047,1,Detect
789,1,1,0.501647059893,1,Detect
790,1,0,0.558178388426,1,Detect
791,1,1,0.594040487194,1,Detect
792,1,1,0.556175970472,1,Detect
793,1,1,0.472016439671,1,Detect
794,1,1,0.534459050818,1,Detect
795,1,0,0.400545175929,1,Detect
796,1,0,0.530838426406,1,Detect
797,1,1,0.432867924639,1,Detect
798,1,0,0.563260532785,1,Detect
799,1,0,0.520611441767,1,Detect
800,1,0,0.431089194215,1,Detect
801,1,0,0.472765410697,1,Detect
802,1,0,0.420144837102,1,Detect
803,1,0,0.424075637668,1,Detect
804,1,1,0.449108558649,1,Detect
805,1,0,0.39507549048,1,Detect
806,1,1,0.521897870043,1,Detect
807,1,0,0.521382438354,1,Detect
808,1,1,0.442914486892,1,Detect
809,1,0,0.518890127365,1,Detect
810,1,0,0.401213838893,1,Detect
811,1,0,0.426550464996,1,Detect
812,1,1,0.449035651283,1,Detect
813,1,1,0.43449130618,1,Detect
814,1,1,0.35959831404,1,Detect
815,1,0,0.389823156351,1,Detect
816,1,0,0.35558557912,1,Detect
817,1,0,0.454578985242,1,Detect
818,1,1,0.393455639714,1,Detect
819,1,1,0.407228538606,1,Detect
820,1,0,0.417804487923,1,Detect
821,1,0,0.338502375947,1,Detect
822,1,0,0.416293802133,1,Detect
823,1,1,0.32926848263,1,Detect
824,1,0,0.358445251084,1,Detect
825,1,1,0.344427548262,1,Detect
826,1,1,0.353792650159,1,Detect
827,1,1,0.432764639525,1,Detect
828,1,1,0.431689371035,1,Detect
829,1,0,0.595903647918,1,Detect
830,1,1,0.369840520012,1,Detect
831,1,0,0.58022538267,1,Detect
832,1,1,0.450728319425,1,Detect
833,1,1,0.566397048053,1,Detect
834,1,0,0.416097105248,1,Detect
835,1,1,0.531302181131,1,Detect
836,1,1,0.410620942406,1,Detect
837,1,0,0.401248065042,1,Detect
838,1,0,0.499429003423,1,Detect
839,1,0,0.367928241438,1,Detect
840,1,1,0.430732306166,1,Detect
841,1,1,0.371818206811,1,Detect
842,1,1,0.513723219541,1,Detect
843,1,0,0.544059959619,1,Detect
844,1,1,0.498056470868,1,Detect
845,1,0,0.563944725931,1,Detect
846,1,0,0.465968764634,1,Detect
847,1,0,0.601037013257,1,Detect
848,1,0,0.950274029703,1,Detect
849,1,0,0.47119306415,1,Detect
850,1,0,0.426904685897,1,Detect
851,1,0,0.39232065159,1,Detect
852,1,1,0.47550626671,1,Detect
853,1,1,0.484297800867,1,Detect
854,1,1,0.430468998617,1,Detect
855,1,0,0.464022343556,1,Detect
856,1,1,0.568632126189,1,Detect
857,1,1,0.570803407929,1,Detect
858,1,1,0.490830329392,1,Detect
859,1,0,0.453665746682,1,Detect
860,1,0,0.499993426944,1,Detect
861,1,1,0.472942089167,1,Detect
862,1,0,0.642174914494,1,Detect
863,1,1,0.463790280206,1,Detect
864,1,0,0.465494716933,1,Detect
865,1,1,0.410667744654,1,Detect
866,1,0,0.462893882941,1,Detect
867,1,1,0.443140175194,1,Detect
868,1,1,0.538373231349,1,Detect
869,1,1,0.529359194814,1,Detect
870,1,1,0.491648467025,1,Detect
871,1,0,0.917298014043,1,Detect
872,1,0,0.662037388072,1,Detect
873,1,0,0.451516166504,1,Detect
874,1,0,0.487132285358,1,Detect
875,1,0,0.405687442253,1,Detect
876,1,1,0.488895659262,1,Detect
877,1,0,0.471741023997,1,Detect
878,1,1,0.481035954115,1,Detect
879,1,1,0.528238345229,1,Detect
880,1,1,0.437808810646,1,Detect
881,1,0,0.523692826973,1,Detect
882,1,1,0.442951238976,1,Detect
883,1,0,0.435461381596,1,Detect
884,1,0,0.33726537152,1,Detect
885,1,1,0.416629213403,1,Detect
886,1,0,0.663172589731,1,Detect
887,1,0,0.391243670296,1,Detect
888,1,1,0.38102332472,1,Detect
889,1,1,0.467494252109,1,Detect
890,1,1,0.502985309126,1,Detect
891,1,1,0.50189897402,1,Detect
892,1,0,0.523794033288,1,Detect
893,1,1,0.588260523611,1,Detect
894,1,0,0.422223315531,1,Detect
895,1,0,0.43825772767,1,Detect
896,1,0,0.576869100623,1,Detect
897,1,1,0.40947656447,1,Detect
898,1,1,0.433926726633,1,Detect
899,1,0,0.449950650975,1,Detect
900,1,0,1.68016932262,0,Discrim
901,1,0,1.67273114537,1,Discrim
902,1,1,1.55217548132,1,Discrim
903,1,0,1.3511491362,1,Discrim
904,1,0,0.882803602755,1,Discrim
905,1,1,0.80133200936,1,Discrim
906,1,1,0.970593520135,1,Discrim
907,1,0,0.744903315121,1,Discrim
908,1,0,1.10838448431,1,Discrim
909,1,0,0.82607316853,1,Discrim
910,1,1,0.728478439254,1,Discrim
911,1,0,0.656309899801,1,Discrim
912,1,1,0.688421653569,1,Discrim
913,1,0,0.826942869142,1,Discrim
914,1,1,0.763860151972,1,Discrim
915,1,0,0.774006831038,1,Discrim
916,1,1,0.74870554106,1,Discrim
917,1,1,0.650475139686,1,Discrim
918,1,1,0.612135018469,1,Discrim
919,1,0,0.847178922428,1,Discrim
920,1,1,0.866705360706,1,Discrim
921,1,0,0.51759649608,1,Discrim
922,1,0,0.632185735449,1,Discrim
923,1,0,0.748750707819,1,Discrim
924,1,1,0.578664396715,1,Discrim
925,1,1,0.511847869857,1,Discrim
926,1,0,0.585458501664,1,Discrim
927,1,1,0.859568947446,1,Discrim
928,1,0,0.528363904727,1,Discrim
929,1,0,0.928998026036,0,Discrim
930,1,1,0.926521038404,1,Discrim
931,1,1,1.13244222998,1,Discrim
932,1,1,0.703463112746,1,Discrim
933,1,0,0.581855627708,1,Discrim
934,1,1,0.588418500454,1,Discrim
935,1,1,0.645053210115,1,Discrim
936,1,0,0.504904748726,1,Discrim
937,1,1,1.1191289766,1,Discrim
938,1,0,0.759057049683,1,Discrim
939,1,1,0.567494537288,1,Discrim
940,1,1,0.698865161525,1,Discrim
941,1,0,0.645416136496,1,Discrim
942,1,0,0.901937019255,1,Discrim
943,1,0,0.791001313977,1,Discrim
944,1,0,1.16907649247,1,Discrim
945,1,0,0.593241345166,1,Discrim
946,1,1,1.26091682367,1,Discrim
947,1,1,0.747469598617,1,Discrim
948,1,0,0.864583815506,1,Discrim
949,1,1,0.559451802954,1,Discrim
950,1,1,0.691799076027,1,Discrim
951,1,0,1.10913507247,1,Discrim
952,1,1,0.623156336049,1,Discrim
953,1,1,0.63213437931,1,Discrim
954,1,0,0.568395788097,1,Discrim
955,1,0,0.508442098333,1,Discrim
956,1,0,0.889223261533,1,Discrim
957,1,1,0.662035183297,1,Discrim
958,1,1,0.682119265606,1,Discrim
959,1,1,0.868496340074,1,Discrim
960,1,0,0.497770849761,1,Discrim
961,1,0,0.458128301441,1,Discrim
962,1,0,0.678165188699,1,Discrim
963,1,0,0.539847707871,1,Discrim
964,1,1,0.651617555661,1,Discrim
965,1,0,0.915175043672,0,Discrim
966,1,1,0.666457752028,1,Discrim
967,1,1,1.55953543246,0,Discrim
968,1,0,0.96237735328,1,Discrim
969,1,1,0.481310568954,1,Discrim
970,1,1,0.566903503932,1,Discrim
971,1,0,0.68158095039,1,Discrim
972,1,1,0.587712347755,1,Discrim
973,1,0,0.676592970965,1,Discrim
974,1,0,0.577072106549,1,Discrim
975,1,1,0.473284415129,1,Discrim
976,1,0,0.506048235853,1,Discrim
977,1,1,0.662395560095,1,Discrim
978,1,0,0.671011999759,1,Discrim
979,1,0,0.572104013918,1,Discrim
980,1,1,0.682091672163,1,Discrim
981,1,0,0.529497716867,1,Discrim
982,1,1,0.578476870462,1,Discrim
983,1,1,0.619998710026,1,Discrim
984,1,0,0.6393259943,1,Discrim
985,1,0,0.663459398798,1,Discrim
986,1,0,0.529109545809,1,Discrim
987,1,0,0.469996886066,1,Discrim
988,1,1,0.629468239451,1,Discrim
989,1,0,0.546188420223,1,Discrim
990,1,0,0.583526183487,1,Discrim
991,1,1,1.10902743145,0,Discrim
992,1,1,0.587594924102,1,Discrim
993,1,1,0.722592010978,1,Discrim
994,1,1,0.521996691241,1,Discrim
995,1,0,0.640628571418,1,Discrim
996,1,0,0.571162596738,1,Discrim
997,1,1,1.11130857983,1,Discrim
998,1,0,0.624893487315,1,Discrim
999,1,0,0.581853842916,1,Discrim
1000,1,0,1.21695200978,1,Discrim
1001,1,0,0.634629045424,1,Discrim
1002,1,1,0.730357944019,1,Discrim
1003,1,1,1.03919642689,1,Discrim
1004,1,1,0.801654415729,1,Discrim
1005,1,1,1.03262230156,1,Discrim
1006,1,1,0.750341939158,1,Discrim
1007,1,0,0.675039650028,1,Discrim
1008,1,1,0.782217129658,1,Discrim
1009,1,0,0.649211855765,1,Discrim
1010,1,1,0.914944737917,1,Discrim
1011,1,1,0.696672373728,1,Discrim
1012,1,0,0.73735101099,1,Discrim
1013,1,1,0.672548734205,1,Discrim
1014,1,1,0.683038084055,1,Discrim
1015,1,0,0.711487751425,1,Discrim
1016,1,1,0.752779261602,1,Discrim
1017,1,0,0.562166676667,1,Discrim
1018,1,1,1.09850527989,1,Discrim
1019,1,1,0.679803329942,1,Discrim
1020,1,1,0.60747534968,1,Discrim
1021,1,1,1.07521803564,1,Discrim
1022,1,0,0.648619016793,1,Discrim
1023,1,0,0.603845901918,1,Discrim
1024,1,1,0.489613568905,1,Discrim
1025,1,0,0.520364147538,1,Discrim
1026,1,0,0.548343339964,1,Discrim
1027,1,0,0.724093883298,1,Discrim
1028,1,0,1.08855376492,1,Discrim
1029,1,0,1.34919777687,1,Discrim
1030,1,1,1.28461937961,1,Discrim
1031,1,1,0.677850794993,1,Discrim
1032,1,0,0.564828070623,1,Discrim
1033,1,1,0.882897516058,1,Discrim
1034,1,0,0.7223240147,1,Discrim
1035,1,0,1.02899563209,1,Discrim
1036,1,0,0.62332411352,1,Discrim
1037,1,1,1.06780857383,1,Discrim
1038,1,1,0.567928808247,1,Discrim
1039,1,1,0.71515092098,1,Discrim
1040,1,0,0.852295125282,1,Discrim
1041,1,1,1.03120883464,1,Discrim
1042,1,0,0.595196307244,1,Discrim
1043,1,0,0.775429312591,1,Discrim
1044,1,0,0.625638582409,1,Discrim
1045,1,1,0.568863736728,1,Discrim
1046,1,1,0.934121101585,1,Discrim
1047,1,1,0.80897234373,1,Discrim
1048,1,0,0.616452924936,1,Discrim
1049,1,1,0.648853968916,1,Discrim
1050,1,0,0.641551340974,1,Discrim
1051,1,0,0.642596334073,1,Discrim
1052,1,1,0.999411732933,1,Discrim
1053,1,1,0.611357415677,1,Discrim
1054,1,0,0.770359281625,1,Discrim
1055,1,0,0.608699984819,1,Discrim
1056,1,1,0.547248071045,1,Discrim
1057,1,1,0.578021314403,1,Discrim
1058,1,1,0.631209767802,1,Discrim
1059,1,0,0.537636323264,1,Discrim
1060,1,1,1.47765666887,1,Discrim
1061,1,0,0.506833974156,1,Discrim
1062,1,0,0.519211600593,1,Discrim
1063,1,1,0.426095172908,1,Discrim
1064,1,0,0.45899659807,1,Discrim
1065,1,1,0.552401497145,1,Discrim
1066,1,1,0.47985356093,1,Discrim
1067,1,0,0.597387400252,1,Discrim
1068,1,0,0.80148836624,1,Discrim
1069,1,0,0.528168383462,1,Discrim
1070,1,1,0.936289959369,1,Discrim
1071,1,1,0.643554758077,1,Discrim
1072,1,1,0.787952573766,1,Discrim
1073,1,0,0.70534118035,1,Discrim
1074,1,1,0.724404251087,1,Discrim
1075,1,0,0.520482567532,1,Discrim
1076,1,1,0.748129210246,1,Discrim
1077,1,0,0.638657856849,1,Discrim
1078,1,1,0.655562701926,1,Discrim
1079,1,1,0.543605663886,1,Discrim
1080,2,1,0.433651711749,1,Detect
1081,2,1,0.455295098046,1,Detect
1082,2,1,0.419734011562,1,Detect
1083,2,1,0.40246326411,1,Detect
1084,2,1,0.601179098667,1,Detect
1085,2,1,0.522600676582,1,Detect
1086,2,0,0.431454784426,1,Detect
1087,2,0,0.456562873761,1,Detect
1088,2,0,0.41492010087,1,Detect
1089,2,1,0.448591960781,1,Detect
1090,2,0,0.430801597397,1,Detect
1091,2,0,0.479078601025,1,Detect
1092,2,1,0.455068393003,1,Detect
1093,2,1,0.464850398114,1,Detect
1094,2,0,0.414220837451,1,Detect
1095,2,0,0.462593105006,1,Detect
1096,2,1,0.559162265296,1,Detect
1097,2,0,0.474951986687,1,Detect
1098,2,0,0.501542530424,1,Detect
1099,2,0,0.480055496654,1,Detect
1100,2,0,0.443928330674,1,Detect
1101,2,0,0.514226765396,1,Detect
1102,2,1,0.372492061016,1,Detect
1103,2,0,0.528377176215,1,Detect
1104,2,0,0.451125608112,1,Detect
1105,2,1,0.521399742708,1,Detect
1106,2,0,0.363044261936,1,Detect
1107,2,1,0.552260638253,1,Detect
1108,2,0,0.405621679561,1,Detect
1109,2,1,0.375191567609,1,Detect
1110,2,0,0.634716779019,1,Detect
1111,2,1,0.376010698252,1,Detect
1112,2,1,0.407936694596,1,Detect
1113,2,0,0.395174283889,1,Detect
1114,2,0,0.428064123161,1,Detect
1115,2,1,0.37945382267,1,Detect
1116,2,0,0.552281368058,1,Detect
1117,2,1,0.401952306096,1,Detect
1118,2,0,0.410999728591,1,Detect
1119,2,1,0.367344646638,1,Detect
1120,2,1,0.400423067312,1,Detect
1121,2,0,0.560240641147,1,Detect
1122,2,1,0.634860562019,1,Detect
1123,2,1,0.415108499096,1,Detect
1124,2,0,0.526694048056,1,Detect
1125,2,1,0.352416553138,1,Detect
1126,2,0,0.483890897733,1,Detect
1127,2,1,0.464531146766,1,Detect
1128,2,1,0.527175723523,1,Detect
1129,2,1,0.547734973671,1,Detect
1130,2,1,0.356046410975,1,Detect
1131,2,0,0.399384144267,1,Detect
1132,2,0,0.447541745842,1,Detect
1133,2,0,0.370593144888,1,Detect
1134,2,0,0.638833586625,1,Detect
1135,2,1,0.446509551557,1,Detect
1136,2,1,0.38674898001,1,Detect
1137,2,1,0.406991853489,1,Detect
1138,2,0,0.39282649681,1,Detect
1139,2,0,0.4419600672,1,Detect
1140,2,0,0.735969105232,1,Detect
1141,2,0,0.411131808524,1,Detect
1142,2,1,0.432553926081,1,Detect
1143,2,1,0.383868269122,1,Detect
1144,2,1,0.402952763503,1,Detect
1145,2,1,0.382733250628,1,Detect
1146,2,1,0.401949864118,1,Detect
1147,2,0,0.368664958212,1,Detect
1148,2,0,0.495859747085,1,Detect
1149,2,1,0.410429224314,1,Detect
1150,2,0,0.408566955488,1,Detect
1151,2,0,0.411027889502,1,Detect
1152,2,1,0.390593878999,1,Detect
1153,2,1,0.495045737569,1,Detect
1154,2,1,0.462487122004,1,Detect
1155,2,0,0.590936100249,1,Detect
1156,2,0,0.456169274643,1,Detect
1157,2,0,0.458676035872,1,Detect
1158,2,0,0.424600715758,1,Detect
1159,2,0,0.400139395982,1,Detect
1160,2,1,0.444225895051,1,Detect
1161,2,0,0.419120271338,1,Detect
1162,2,1,0.448808384745,1,Detect
1163,2,0,0.478579195726,1,Detect
1164,2,1,0.411950188822,1,Detect
1165,2,1,0.453862971171,1,Detect
1166,2,0,0.53976001673,1,Detect
1167,2,0,0.437785303668,1,Detect
1168,2,1,0.484614613745,1,Detect
1169,2,0,0.463378878788,1,Detect
1170,2,1,0.43167995313,1,Detect
1171,2,1,0.497052733856,1,Detect
1172,2,0,0.442626520104,1,Detect
1173,2,0,0.401979281843,1,Detect
1174,2,0,0.404295283691,1,Detect
1175,2,1,0.392155943121,1,Detect
1176,2,1,0.363559957435,1,Detect
1177,2,0,0.45160423243,1,Detect
1178,2,0,0.483339565745,1,Detect
1179,2,0,0.411414771861,1,Detect
1180,2,1,0.431768767117,1,Detect
1181,2,1,0.420434735791,1,Detect
1182,2,0,0.374031898523,1,Detect
1183,2,1,0.439680983002,1,Detect
1184,2,1,0.483589121397,1,Detect
1185,2,1,0.414419909577,1,Detect
1186,2,0,0.31276603432,1,Detect
1187,2,1,0.421424237654,1,Detect
1188,2,0,0.421390475972,1,Detect
1189,2,1,0.346253965963,1,Detect
1190,2,0,0.3689980299,1,Detect
1191,2,1,0.394689497275,1,Detect
1192,2,1,0.47383216358,1,Detect
1193,2,0,0.566067408306,1,Detect
1194,2,1,0.427208081218,1,Detect
1195,2,0,0.357342881949,1,Detect
1196,2,1,0.4164018861,1,Detect
1197,2,0,0.57756328811,1,Detect
1198,2,0,0.437082059462,1,Detect
1199,2,1,0.372521485092,1,Detect
1200,2,0,0.382025527641,1,Detect
1201,2,1,0.385984086032,1,Detect
1202,2,0,0.360254492546,1,Detect
1203,2,1,0.441751458339,1,Detect
1204,2,0,0.514359528968,1,Detect
1205,2,0,0.526787721998,1,Detect
1206,2,1,0.408139471864,1,Detect
1207,2,0,0.355951083872,1,Detect
1208,2,0,0.423003863963,1,Detect
1209,2,1,0.354134826142,1,Detect
1210,2,1,0.388169865812,1,Detect
1211,2,0,0.353056510291,1,Detect
1212,2,1,0.418506305941,1,Detect
1213,2,1,0.371698469661,1,Detect
1214,2,0,0.369062118474,1,Detect
1215,2,1,0.411262487294,1,Detect
1216,2,0,0.596355561242,1,Detect
1217,2,1,0.383014411159,1,Detect
1218,2,1,0.362281612291,1,Detect
1219,2,1,0.443746214389,1,Detect
1220,2,1,0.367805001482,1,Detect
1221,2,1,0.379622987901,1,Detect
1222,2,0,0.407791495962,1,Detect
1223,2,0,0.48874363406,1,Detect
1224,2,0,0.370810130022,1,Detect
1225,2,1,0.47044663509,1,Detect
1226,2,0,0.430891647726,1,Detect
1227,2,0,0.438464185278,1,Detect
1228,2,1,0.448213412697,1,Detect
1229,2,0,0.416075111175,1,Detect
1230,2,1,0.434008534037,1,Detect
1231,2,0,0.42669328324,1,Detect
1232,2,1,0.373889640215,1,Detect
1233,2,0,0.449632039345,1,Detect
1234,2,0,0.549168180182,1,Detect
1235,2,1,0.465520768627,1,Detect
1236,2,1,0.453455104188,1,Detect
1237,2,0,0.516400673758,1,Detect
1238,2,0,0.407390627735,1,Detect
1239,2,1,0.42391589138,1,Detect
1240,2,1,0.612067736186,1,Detect
1241,2,1,0.530810732134,1,Detect
1242,2,0,0.336626435751,1,Detect
1243,2,0,0.350516743018,1,Detect
1244,2,1,0.359830896533,1,Detect
1245,2,1,0.416838384815,1,Detect
1246,2,1,0.639828125265,1,Detect
1247,2,1,0.462997936373,1,Detect
1248,2,0,0.377380419008,1,Detect
1249,2,0,0.41017280155,1,Detect
1250,2,0,0.309381700172,1,Detect
1251,2,1,0.409292363836,1,Detect
1252,2,0,0.44333133347,1,Detect
1253,2,0,0.417365695852,1,Detect
1254,2,1,0.383419965341,1,Detect
1255,2,1,0.375079635839,1,Detect
1256,2,0,0.590369732403,1,Detect
1257,2,1,0.407615283621,1,Detect
1258,2,0,0.370739237866,1,Detect
1259,2,0,0.340693632294,1,Detect
1260,2,1,0.488009870966,1,Discrim
1261,2,1,0.554298441074,1,Discrim
1262,2,0,0.554961548832,0,Discrim
1263,2,0,0.512277140568,1,Discrim
1264,2,1,0.419919007821,1,Discrim
1265,2,0,0.531012969055,1,Discrim
1266,2,1,0.447193775941,1,Discrim
1267,2,0,0.459186556244,1,Discrim
1268,2,1,0.438290666912,1,Discrim
1269,2,1,0.482826726572,0,Discrim
1270,2,1,0.880039533275,0,Discrim
1271,2,0,0.464757608987,1,Discrim
1272,2,0,0.582764473981,1,Discrim
1273,2,1,0.503341877841,1,Discrim
